Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
American National Red Cross,WNXH406,453.03750,2013-12-16,A,125,0,MO3,PW,WILMINGTON
American National Red Cross,WNXH406,453.03750,2013-12-16,A,125,0,MO,PW,WILMINGTON
American National Red Cross,WNXH406,460.57500,2013-12-16,A,1,0,FB2,PW,WILMINGTON
American National Red Cross,WNXH406,460.57500,2013-12-16,A,25,0,FBT,PW,WILMINGTON
American National Red Cross,WNXH406,460.57500,2013-12-16,A,125,0,MO,PW,WILMINGTON
American National Red Cross,WNXH406,460.57500,2013-12-16,A,1,25,FB2,PW,WILMINGTON
American National Red Cross,WNXH406,460.57500,2013-12-16,A,25,0,FB2T,PW,WILMINGTON
American National Red Cross,WNXH406,465.57500,2013-12-16,A,1,0,FX1,PW,WILMINGTON
American National Red Cross,WNXH406,465.57500,2013-12-16,A,25,0,FX1,PW,WILMINGTON
American National Red Cross,WNXH406,465.57500,2013-12-16,A,125,0,MO,PW,WILMINGTON
AMERICAN TIME & SIGNAL CO.,WQEI908,462.75000,2015-11-17,A,1,100,FB,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,350,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1690,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,350,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1690,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,350,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,350,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1690,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1690,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQEI908,464.60000,2015-11-17,A,1,0,MO6,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,350,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1690,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,350,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1690,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,350,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,350,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1690,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQEI908,464.62500,2015-11-17,A,1,0,MO6,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1690,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,1,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,2,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,1,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,920,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,4500,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,2,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,1,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,1,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,920,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,4500,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,2,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,2,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQEI908,464.65000,2015-11-17,A,1,0,MO6,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,920,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,920,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,4500,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQEI908,464.65000,2015-11-17,A,1,0,MO5,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,4500,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,350,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1690,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,350,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1690,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,350,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQEI908,464.67500,2015-11-17,A,1,0,MO6,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,350,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1690,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1690,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,350,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1690,50000,FB6T,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1690,50000,FB6T,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1,0,MO6,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1,0,MO6,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,350,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1690,50000,FB6T,IG,CRETE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1,0,MO6,IG,MONEE
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1,0,MO6,IG,JOLIET
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,350,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1690,50000,FB6T,IG,PLAINFIELD
AMERICAN TIME & SIGNAL CO.,WQEI908,464.70000,2015-11-17,A,1,0,MO6,IG,Joliet
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,350,50000,FB6T,IG,MONEE
AMERIFREIGHT INC,WQNT920,451.33750,2011-05-24,A,2,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,456.53750,2011-05-24,A,5,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.81250,2011-05-24,A,5,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.81250,2011-05-24,A,10,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.85000,2011-05-24,A,7,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.85000,2011-05-24,A,10,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.85000,2011-05-24,A,4,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.85000,2011-05-24,A,5,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.87500,2011-05-24,A,4,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.87500,2011-05-24,A,5,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.87500,2011-05-24,A,8,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.87500,2011-05-24,A,10,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.90000,2011-05-24,A,10,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.90000,2011-05-24,A,5,0,MO,IG,ELWOOD
AMERIFREIGHT INC,WQNT920,467.92500,2011-05-24,A,5,0,MO,IG,ELWOOD
AMOCO PIPELINE COMPANY,KSB717,48.60000,2011-10-29,A,1,0,FB2,IG,MANHATTAN
AMOCO PIPELINE COMPANY,WNAA229,48.60000,2011-10-29,A,1,0,FB2,IG,MANHATTAN
AMOCO PIPELINE COMPANY,KD41166,451.18750,2014-03-22,A,10,0,MO,IG,
AMOCO PIPELINE COMPANY,KD41166,451.63750,2014-03-22,A,10,0,MO,IG,
AMOCO PIPELINE COMPANY,KD41166,456.18750,2014-03-22,A,10,0,MO,IG,
AMOCO PIPELINE COMPANY,KD41166,456.63750,2014-03-22,A,10,0,MO,IG,
"AMS Spectrum Holdings, LLC",WPFX227,929.11250,2009-10-27,A,1,20000,FB6C,GS,JOLIET
"AMS Spectrum Holdings, LLC",WPGW837,929.11250,2010-04-27,A,1,20000,FB6C,GS,CRETE
"AMS Spectrum Holdings, LLC",WPHV769,929.11250,2010-09-28,A,1,20000,FB6C,GS,JOLIET
APL LTD,WQPK662,152.27000,2012-06-15,A,1,0,FBT,IG,JOLIET
APL LTD,WQPK662,152.27000,2012-06-15,A,1,0,FB,IG,JOLIET
APL LTD,WQPK662,152.27000,2012-06-15,A,45,0,MO,IG,JOLIET
APL LTD,WQPK662,152.28500,2012-06-15,A,1,0,FBT,IG,JOLIET
APL LTD,WQPK662,152.28500,2012-06-15,A,1,0,FB,IG,JOLIET
APL LTD,WQPK662,152.28500,2012-06-15,A,45,0,MO,IG,JOLIET
APL LTD,WQPK662,152.46500,2012-06-15,A,45,0,MO,IG,JOLIET
APL LTD,WQPK662,152.46500,2012-06-15,A,1,0,FB2,IG,JOLIET
APL LTD,WQPK662,153.14000,2012-06-15,A,1,0,FB,IG,JOLIET
APL LTD,WQPK662,153.14000,2012-06-15,A,45,0,MO,IG,JOLIET
APL LTD,WQPK662,153.14000,2012-06-15,A,1,0,FBT,IG,JOLIET
APL LTD,WQPK662,153.16250,2012-06-15,A,45,0,MO,IG,JOLIET
APL LTD,WQPK662,153.16250,2012-06-15,A,1,0,FBT,IG,JOLIET
APL LTD,WQPK662,153.16250,2012-06-15,A,1,0,FB,IG,JOLIET
APL LTD,WQPK662,157.72500,2012-06-15,A,45,0,MO,IG,JOLIET
"APOLLO COLORS, INC.",WQMH240,462.27500,2010-08-05,A,50,0,MO,IG,ROCKDALE
"APOLLO COLORS, INC.",WQMH240,462.37500,2010-08-05,A,50,0,MO,IG,ROCKDALE
"APOLLO COLORS, INC.",WQMH240,462.45000,2010-08-05,A,50,0,MO,IG,ROCKDALE
"APOLLO COLORS, INC.",WQMH240,462.47500,2010-08-05,A,50,0,MO,IG,ROCKDALE
"APOLLO COLORS, INC.",WQMH240,462.50000,2010-08-05,A,50,0,MO,IG,ROCKDALE
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,462.46250,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,462.51250,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,464.13750,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,464.13750,2015-08-06,A,1,0,FB2,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,464.33750,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,464.33750,2015-08-06,A,1,0,FB2,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,467.46250,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,467.51250,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,469.13750,2015-08-06,A,47,0,MO,IG,JOLIET
ARC TERMINALS JOLIET HOLDINGS LLC,WQWF443,469.33750,2015-08-06,A,47,0,MO,IG,JOLIET
Autobahn Country Club LLC,WQCE237,451.51250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,452.03750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,452.71250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,452.83750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,456.31250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,456.51250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,457.03750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,457.71250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,457.83750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,461.43750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,461.46250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,461.48750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,466.43750,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,466.46250,2014-12-18,A,40,0,MO,IG,Joilet
Autobahn Country Club LLC,WQCE237,466.48750,2014-12-18,A,40,0,MO,IG,Joilet
BALMORAL RACING CLUB INC,KS4358,457.73750,2013-08-07,A,4,0,MO,IG,Crete
BALMORAL RACING CLUB INC,KS4358,466.52500,2013-08-07,A,4,0,MO,IG,Crete
BALMORAL RACING CLUB INC,KS4358,466.80000,2013-08-07,A,4,0,MO,IG,Crete
BALMORAL RACING CLUB INC,KS4358,469.82500,2013-08-07,A,15,8,MO,IG,Crete
BALMORAL RACING CLUB INC,KS4358,469.87500,2013-08-07,A,15,8,MO,IG,Crete
"BALMORAL RACING CLUB, INC.",WPAZ377,155.34000,2012-10-10,A,2,0,MO,PW,
BALMORAL WOODS COUNTRY CLUB,WPMK837,457.52500,2013-11-21,A,25,0,MO,IG,
BALMORAL WOODS COUNTRY CLUB,WPMK837,457.55000,2013-11-21,A,25,0,MO,IG,
BALMORAL WOODS COUNTRY CLUB,WPMK837,457.57500,2013-11-21,A,25,0,MO,IG,
BALMORAL WOODS COUNTRY CLUB,WPMK837,457.60000,2013-11-21,A,25,0,MO,IG,
Bass Pro Outdoor World,WPTY936,451.18750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.18750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.18750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.18750,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.23750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.23750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.28750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.28750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.28750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.30000,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.31250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.31250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.31250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.31250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.32500,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.33750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.33750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.33750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.33750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.35000,2011-12-29,A,65,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.35000,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.36250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.36250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.38750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.38750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.38750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.38750,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.41250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.41250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.41250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.43750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.43750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.43750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.45000,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.46250,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.46250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.46250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.46250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.46250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.48750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.48750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.48750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.50000,2011-12-29,A,1,0,FB2,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.50000,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.51250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.51250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.51250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.53750,2011-12-29,A,65,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.53750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.56250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.58750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.58750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.58750,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.58750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.58750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.61250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.61250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.63750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.63750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.66250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.68750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.68750,2011-12-29,A,65,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.68750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.71250,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.71250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.71250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.72500,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.73750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.73750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.76250,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.76250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.76250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.76250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.85000,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.85000,2011-12-29,A,1,0,FB2,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.87500,2011-12-29,A,1,0,FB2,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.88750,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.90000,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.91250,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.91250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.96250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.97500,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,451.97500,2011-12-29,A,65,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.00000,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.02500,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.03750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.03750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.03750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.03750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.06250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.06250,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.06250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.07500,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.08750,2011-12-29,A,70,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.08750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.08750,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.08750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.08750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.11250,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.11250,2011-12-29,A,55,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.11250,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.13750,2011-12-29,A,50,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.13750,2011-12-29,A,60,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.13750,2011-12-29,A,80,0,MO,YG,Bolingbrook
Bass Pro Outdoor World,WPTY936,452.13750,2011-12-29,A,55,0,MO,YG,Bolingbrook
