Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,456.56250,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,456.61250,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,456.71250,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,457.03750,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,457.16250,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WNZW301,457.68750,2014-07-26,A,50,0,MO6C,IG,OAKBROOK
PORTABLE COMMUNICATIONS SPECIALISTS INC,WPKP672,463.85000,2012-03-17,A,1,0,FB6,IG,OAKBROOK TERR
PORTABLE COMMUNICATIONS SPECIALISTS INC,WPKP672,463.85000,2012-03-17,A,100,0,MO6,IG,OAKBROOK TERR
PORTABLE COMMUNICATIONS SPECIALISTS INC,WPKP672,468.85000,2012-03-17,A,1,0,FX1,IG,OAKBROOK TERR
PORTABLE COMMUNICATIONS SPECIALISTS INC,WPKP672,468.85000,2012-03-17,A,100,0,MO6,IG,OAKBROOK TERR
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.01250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.01250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.01250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.01250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.01250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.01250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.01250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.03750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.03750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.03750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.03750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.03750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.03750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.03750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.06250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.06250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.06250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.06250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.06250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.06250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.06250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.08750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.08750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.08750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.08750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.08750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.08750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.08750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.11250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.11250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.11250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.11250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.11250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.11250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.11250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.13750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.13750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.13750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.13750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.13750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.13750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.13750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.16250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.16250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.16250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.16250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.16250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.16250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.16250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.18750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.18750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.18750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.18750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.18750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.18750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.18750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.21250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.21250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.21250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.21250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.21250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.21250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.21250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.23750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.23750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.23750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.23750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.23750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.23750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.23750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.26250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.26250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.26250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.26250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.26250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.26250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.26250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.28750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.28750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.28750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.28750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.28750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.28750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.28750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.31250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.31250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.31250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.31250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.31250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.31250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.31250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.33750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.33750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.33750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.33750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.33750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.33750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.33750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.36250,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.36250,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.36250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.36250,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.36250,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.36250,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.36250,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.38750,2006-07-25,A,20,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.38750,2006-07-25,A,20,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,464.38750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.38750,2006-07-25,A,20,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,464.38750,2006-07-25,A,20,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.38750,2006-07-25,A,20,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,464.38750,2006-07-25,A,20,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.01250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.01250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.01250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.01250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.01250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.01250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.01250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.03750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.03750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.03750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.03750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.03750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.03750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.03750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.06250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.06250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.06250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.06250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.06250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.06250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.06250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.08750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.08750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.08750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.08750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.08750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.08750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.08750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.11250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.11250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.11250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.11250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.11250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.11250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.11250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.13750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.13750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.13750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.13750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.13750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.13750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.13750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.16250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.16250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.16250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.16250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.16250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.16250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.16250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.18750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.18750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.18750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.18750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.18750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.18750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.18750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.21250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.21250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.21250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.21250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.21250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.21250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.21250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.23750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.23750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.23750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.23750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.23750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.23750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.23750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.26250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.26250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.26250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.26250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.26250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.26250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.26250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.28750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.28750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.28750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.28750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.28750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.28750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.28750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.31250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.31250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.31250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.31250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.31250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.31250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.31250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.33750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.33750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.33750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.33750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.33750,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.33750,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.33750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.36250,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.36250,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.36250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.36250,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.36250,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.36250,2006-07-25,A,9,0,MO,IG,VILLA PARK
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.36250,2006-07-25,A,9,0,MO,IG,ELMHURST
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.38750,2006-07-25,A,9,0,MO,IG,ADDISON
"PORTILLO'S HOT DOGS, LLC",WQFI656,469.38750,2006-07-25,A,9,0,MO,IG,DOWNERS GROVE
"PORTILLO'S HOT DOGS, LLC",WQFI657,469.38750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.38750,2006-07-25,A,9,0,MO,IG,BLOOMINGDALE
"PORTILLO'S HOT DOGS, LLC",WQFI658,469.38750,2006-07-25,A,9,0,MO,IG,NAPERVILLE
